year,exam_type,paper,question_text
2016,Prelims,GS2,(a) Organic farming should immediately replace mechanised and chemical dependant agricultural practices all over the world
2016,Prelims,GS2,(b) It is imperative for us to modify our land use practices in order to mitigate climate change
2016,Prelims,GS2,(c) There are no technological solutions to the problem of greenhouse gas emissions
2016,Prelims,GS2,(d) Tropical areas are the chief sites of carbon sequestration
2016,Prelims,GS2,"49. A person climbs a hill in a straight path from point 'O' on the ground in the direction of north-east and reaches a point 'A' after travelling a distance of 5 km. Then, from the point 'A' he moves to point 'B' in the direction of north-west. Let the distance AB be 12 km. Now, how far is the person away from the starting point 'O'?"
2016,Prelims,GS2,(a) 7 km
2016,Prelims,GS2,(b) 13 km
2016,Prelims,GS2,(c) 17 km
2016,Prelims,GS2,(d) 11 km
2016,Prelims,GS2,"50. An agricultural field is in the form of a rectangle having length X₁ meters and breadth X₂ meters (X₁ and X₂ are variable). If X₁ + X₂ = 40 meters, then the area of the agricultural field will not exceed which one of the following values ?"
2016,Prelims,GS2,(a) 400 sq m
2016,Prelims,GS2,(b) 300 sq m
2016,Prelims,GS2,(c) 200 sq m
2016,Prelims,GS2,(d) 80 sq m
2016,Prelims,GS2,"51. The sum of the ages of 5 members comprising a family, 3 years ago was 80 years. The average age of the family today is the same as it was 3 years ago, because of an addition of a baby during the intervening period. How old is the baby ?"
2016,Prelims,GS2,(a) 6 months
2016,Prelims,GS2,(b) 1 year
2016,Prelims,GS2,(c) 2 years
2016,Prelims,GS2,(d) 2 years and 6 months
2016,Prelims,GS2,"52. The total emoluments of two persons are the same, but one gets allowances to the extent of 65% of his basic pay and the other gets allowances to the extent of 80% of his basic pay. The ratio of the basic pay of the former to the basic pay of the latter is:"
2016,Prelims,GS2,(a) 16 : 13
2016,Prelims,GS2,(b) 5 : 4
2016,Prelims,GS2,(c) 7: 5
2016,Prelims,GS2,(d) 12 : 11
2016,Prelims,GS2,"53. A person is standing on the first step from the bottom of a ladder. If he has to climb 4 more steps to reach exactly the middle step, how many steps does the ladder have?"
2016,Prelims,GS2,(a) 8
2016,Prelims,GS2,(b) 9
2016,Prelims,GS2,(c) 10
2016,Prelims,GS2,(d) 11
2016,Prelims,GS2,54. What is C's surname ?
2016,Prelims,GS2,(a) Ribeiro
2016,Prelims,GS2,(b) Kumar
2016,Prelims,GS2,(c) Singh
2016,Prelims,GS2,(d) Cannot be determined
2016,Prelims,GS2,55. What is the colour of the tie?
2016,Prelims,GS2,(a) Black
2016,Prelims,GS2,(b) Blue
2016,Prelims,GS2,(c) White
2016,Prelims,GS2,"(d) Cannot be determined,"
2016,Prelims,GS2,56. Who wore the sweater ?
2016,Prelims,GS2,(a) A
2016,Prelims,GS2,(b) B
2016,Prelims,GS2,(c) C
2016,Prelims,GS2,(d) Cannot be determined
2016,Prelims,GS2,"57. AB is a vertical trunk of a huge tree with A being the point where the base of the trunk touches the ground. Due to a cyclone, the trunk has been broken at C which is at a height of 12 meters, broken part is partially attached to the vertical portion of the trunk at C. If the end of the broken part B touches the ground at D which is at a distance of 5 meters from A, then the original height of the trunk is:"
2016,Prelims,GS2,(a) 20 m
2016,Prelims,GS2,(b) 25 m
2016,Prelims,GS2,(c) 30 m
2016,Prelims,GS2,(d) 35 m
2016,Prelims,GS2,"58. A person walks 12 km due north, then 15 km due east, after that 19 km due west and then 15 km due south. How far is he from the starting point ?"
2016,Prelims,GS2,(a) 5 km
2016,Prelims,GS2,(b) 9 km
2016,Prelims,GS2,(c) 37 km
2016,Prelims,GS2,(d) 61 km
2016,Prelims,GS2,59. A cube has all its faces painted with different colours. It is cut into smaller cubes of equal sizes such that the side of the small cube is one-fourth the big cube. The number of small cubes with only one of the sides painted is:
2016,Prelims,GS2,(a) 32
2016,Prelims,GS2,(b) 24
2016,Prelims,GS2,(c) 16
2016,Prelims,GS2,(d) 8
2016,Prelims,GS2,60. Ram and Shyam work on a job together for four days and complete 60% of it. Ram takes leave then and Shyam works for eight more days to complete the job. How long would Ram take to complete the entire job alone ?
2016,Prelims,GS2,(a) 6 days
2016,Prelims,GS2,(b) 8 days
2016,Prelims,GS2,(c) 10 days
2016,Prelims,GS2,(d) 11 days
2016,Prelims,GS2,"61. A military code writes SYSTEM as SYSMET and NEARER as AENRER. Using the same code, FRACTION can be written as:"
2016,Prelims,GS2,(a) CARFTION
2016,Prelims,GS2,(b) FRACNOIT
2016,Prelims,GS2,(c) NOITCARF
2016,Prelims,GS2,(d) CARFNOIT
2016,Prelims,GS2,"62. If R and S are different integers both divisible by 5, then which of the following is not necessarily true?"
2016,Prelims,GS2,(a) RS is divisible by 5
2016,Prelims,GS2,(b) RS is divisible by 10
2016,Prelims,GS2,(c) RS is divisible by 25
2016,Prelims,GS2,(d) R²+ S² is divisible by 5
2016,Prelims,GS2,63. How many numbers are there between 100 and 300 which either begin with or end with.2?
2016,Prelims,GS2,(a) 110
2016,Prelims,GS2,(b) 111
2016,Prelims,GS2,(c) 112
2016,Prelims,GS2,(d) None of the above
2016,Prelims,GS2,64. What is the critical message conveyed by the above passage?
2016,Prelims,GS2,(a) Our increasing demand for foods sourced from animals puts a greater burden on our natural resources
2016,Prelims,GS2,"(b) Diets based on grains, nuts, fruits and vegetables are best suited for health in developing countries"
2016,Prelims,GS2,(c) Human beings change their food habits from time to time irrespective of the health concerns
2016,Prelims,GS2,"(d) From a global perspective, we still do not know which type of diet is best for us"
2016,Prelims,GS2,65. Which among the following is the most logical assumption that can be made from the above passage?
2016,Prelims,GS2,"(a) About 10,000 years ago, the domestication of animals took place in some parts of the world"
2016,Prelims,GS2,(b) A permanent change in the food habits of a community can bring about a genetic change in its members
2016,Prelims,GS2,(c) Lactose tolerant people only are capable of getting simple sugars in their bodies
2016,Prelims,GS2,(d) People who are not lactose tolerant cannot digest any dairy product
2016,Prelims,GS2,"66. In the above statement, the author implies that:"
2016,Prelims,GS2,(a) the entire national output produced and consumed in industrialized countries passes through commercial channels
2016,Prelims,GS2,(b) the existence of a non-commercialized sector in different underdeveloped countries renders the national income comparisons over countries difficult
2016,Prelims,GS2,(c) no part of national output should be produced and consumed without passing through commercial channels
2016,Prelims,GS2,(d) a part of the national output being produced and consumed without passing through commercial channels is a sign of underdevelopment
2016,Prelims,GS2,67. Which among the following is the most logical corollary to the above passage ?
2016,Prelims,GS2,(a) Carbon dioxide is essential for the survival of microorganisms and plants
2016,Prelims,GS2,(b) Humans are solely responsible for the release of carbon dioxide into the atmosphere
2016,Prelims,GS2,(c) Microorganisms and soil carbon are mainly responsible for the increased plant growth
2016,Prelims,GS2,(d) Increasing green cover could trigger the release of carbon trapped in soil
2016,Prelims,GS2,"68. According to the above passage, which of the following are the fundamental solutions for the world food security problem ?"
2016,Prelims,GS2,Select the correct answer using the code given below:
2016,Prelims,GS2,(a) 1 and 2 only
2016,Prelims,GS2,(b) 2 and 3 only
2016,Prelims,GS2,"(c) 1, 3 and 4 only"
2016,Prelims,GS2,"(d) 1, 2, 3 and 4"
2016,Prelims,GS2,"69. According to the above passage, the biggest challenge to world agriculture is:"
2016,Prelims,GS2,(a) to find sufficient land for agriculture and to expand food processing industries
2016,Prelims,GS2,(b) to eradicate hunger in underdeveloped countries
2016,Prelims,GS2,(c) to achieve a balance between the production of food and non-food items
2016,Prelims,GS2,(d) to achieve a balance between demand for and supply of food
2016,Prelims,GS2,"70. According to the above passage, which of the following helps/help in reducing hunger and starvation in the developing economies ?"
2016,Prelims,GS2,Select the correct answer using the code given below:
2016,Prelims,GS2,(a) 1 only
2016,Prelims,GS2,"(b) 2, 3 and 4 only"
2016,Prelims,GS2,(c) 1 and 3 only
2016,Prelims,GS2,"(d) 1, 2, 3 and 4"
2016,Prelims,GS2,71. The issue of worldwide supply of food has gained importance mainly because of:
2016,Prelims,GS2,Select the correct answer using the code given below:
2016,Prelims,GS2,(a) 1 and 2 only
2016,Prelims,GS2,(b) 3 only
2016,Prelims,GS2,(c) 2 and 3 only
2016,Prelims,GS2,"(d) 1, 2 and 3"
2016,Prelims,GS2,"72. Four-digit numbers are to be formed using the digits 1, 2, 3 and 4; and none of these four digits are repeated in any manner. Further,"
2016,Prelims,GS2,How many different numbers can be formed ?
2016,Prelims,GS2,"(a), 6"
2016,Prelims,GS2,(b) 8
2016,Prelims,GS2,(c) 9
2016,Prelims,GS2,(d) None of the above
2016,Prelims,GS2,73. A cylindrical overhead tank of radius 2 m and height 7 m is to be filled from an underground tank of size 5.5 m x 4m×6m. How much portion of the underground tank is still filled with water after filling the overhead tank completely?
2016,Prelims,GS2,(a) 1/3
2016,Prelims,GS2,(b) 1/2
2016,Prelims,GS2,(c) 1/4
2016,Prelims,GS2,(d) 1/6
2016,Prelims,GS2,"74. In a class of 60 students, where the number of girls is twice that of boys, Kamal, a boy, ranked seventeenth from the top. If there are 9 girls ahead of. Kamal, the number of boys in rank after him is:"
2016,Prelims,GS2,(a) 13
2016,Prelims,GS2,(b) 12
2016,Prelims,GS2,(c) 7
2016,Prelims,GS2,(d) 3
2016,Prelims,GS2,75. A and B walk around a circular park. They start at 8 a.m. from the same point in the opposite directions. A and B walk at a speed of 2 rounds per hour and 3 rounds per hour respectively. How many times shall they cross each other after 8.00 a.m. and before 9.30. a.m. ?
2016,Prelims,GS2,(a) 7
2016,Prelims,GS2,(b) 6
2016,Prelims,GS2,(c) 5
2016,Prelims,GS2,(d) 8
2016,Prelims,GS2,"76. W can do 25% of a work in 30 days, X can do 1/4 of the work in 10 days, Y can do 40% of the work in 40 days and Z can do 1/3 of the work in 13 days. Who will complete the work first ?"
2016,Prelims,GS2,(a) W
2016,Prelims,GS2,(b) X
2016,Prelims,GS2,(c) Y
2016,Prelims,GS2,(d) Z
2016,Prelims,GS2,"77. The average monthly income of a person in a certain family of 5 is Rs. 10,000. What will be the average monthly income of a person in the same family if the income of one person increased by Rs. 1,20,000 per year?"
2016,Prelims,GS2,"(a) Rs. 12,000"
2016,Prelims,GS2,"(b) Rs. 16,000"
2016,Prelims,GS2,"(c) Rs. 20,000"
2016,Prelims,GS2,"(d) Rs. 34,000"
2016,Prelims,GS2,"78. In a race, a competitor has to collect 6 apples which are kept in a straight line on a track and a bucket is placed at the beginning of the track which is a starting point. The condition is that the competitor can pick only one apple at a time, run back with it and drop it in the bucket. If he has to drop all the apples in the bucket, how much total distance he has to run if the bucket is 5 meters from the first apple and all other apples are placed 3 meters apart ?"
